-6.880100000000000104e-02 -6.426000000000000288e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 3.645799999999999735e-02 -1.169599999999999980e-02 4.135599999999999693e-02 -7.056500000000000272e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.467300000000000049e-02 1.525999999999999926e-02 0.000000000000000000e+00 -0.000000000000000000e+00
6.428999999999999819e-03 -6.880000000000000004e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.449699999999999947e-02 3.543700000000000322e-02 -6.648300000000000043e-02 -4.764199999999999685e-02 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.358099999999999932e-02 -2.563599999999999907e-02 -0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -0.000000000000000000e+00 -6.913300000000000001e-02 -0.000000000000000000e+00 7.832699999999999385e-02 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -4.589900000000000230e-02 0.000000000000000000e+00 -0.000000000000000000e+00 2.740400000000000127e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.880000000000000004e-02 -6.428999999999999819e-03 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 3.543700000000000322e-02 -1.449699999999999947e-02 -4.764199999999999685e-02 6.648300000000000043e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -2.563599999999999907e-02 -1.358099999999999932e-02 -0.000000000000000000e+00 -0.000000000000000000e+00
6.426000000000000288e-03 -6.880100000000000104e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.169599999999999980e-02 3.645799999999999735e-02 7.056500000000000272e-02 4.135599999999999693e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -1.525999999999999926e-02 -2.467300000000000049e-02 -0.000000000000000000e+00 -0.000000000000000000e+00
0.000000000000000000e+00 -0.000000000000000000e+00 -6.913300000000000001e-02 -0.000000000000000000e+00 -7.832699999999999385e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -4.589900000000000230e-02 0.000000000000000000e+00 -0.000000000000000000e+00 -2.740400000000000127e-02 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
-6.891899999999999415e-02 -6.381999999999999652e-03 -0.000000000000000000e+00 8.838799999999999435e-02 0.000000000000000000e+00 -5.767300000000000204e-02 9.472300000000000164e-02 -3.392000000000000050e-03 2.083300000000000082e-02 -8.838799999999999435e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.047799999999999704e-02 1.002880000000000021e-01 8.838799999999999435e-02 -8.838799999999999435e-02
6.493999999999999773e-03 -6.890899999999999803e-02 0.000000000000000000e+00 -8.838799999999999435e-02 -0.000000000000000000e+00 3.542499999999999816e-02 -1.050890000000000019e-01 1.157299999999999995e-02 1.765200000000000102e-02 8.838799999999999435e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 1.040979999999999961e-01 5.365600000000000230e-02 8.838799999999999435e-02 -8.838799999999999435e-02
0.000000000000000000e+00 -0.000000000000000000e+00 -6.913999999999999313e-02 -0.000000000000000000e+00 -4.127999999999999725e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 1.041379999999999945e-01 7.030999999999999923e-03 1.766369999999999885e-01 1.179869999999999947e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.891899999999999415e-02 -6.381999999999999652e-03 -0.000000000000000000e+00 -8.838799999999999435e-02 -0.000000000000000000e+00 -5.767300000000000204e-02 9.472300000000000164e-02 -3.392000000000000050e-03 2.083300000000000082e-02 8.838799999999999435e-02 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.047799999999999704e-02 1.002880000000000021e-01 -8.838799999999999435e-02 8.838799999999999435e-02
